   1.09584E-13   1.09533E-13   1.09437E-13   1.09287E-13   1.09066E-13   1.08753E-13   1.08320E-13   1.07731E-13   1.06942E-13   1.05898E-13   1.04535E-13   1.02783E-13   1.00569E-13   9.78244E-14   9.45000E-14   9.05779E-14   8.60868E-14   8.11117E-14   7.57944E-14   7.03190E-14   6.48851E-14   5.96846E-14   5.48783E-14   5.05663E-14   4.67901E-14   4.35385E-14   4.07669E-14   3.84170E-14   3.64210E-14   3.47107E-14   3.32184E-14   3.18800E-14   3.06693E-14   2.95990E-14   2.86598E-14   2.77928E-14   2.69559E-14   2.61428E-14   2.53793E-14   2.47088E-14   2.41429E-14   2.36477E-14   2.31841E-14   2.27269E-14   2.22641E-14   2.17828E-14   2.12817E-14   2.07690E-14   2.02549E-14   1.97684E-14   1.93136E-14   1.88981E-14   1.85162E-14   1.81541E-14   1.77924E-14   1.74033E-14   1.69653E-14   1.64443E-14   1.58092E-14   1.50411E-14   1.41974E-14   1.34052E-14   1.27258E-14   1.20703E-14   1.12599E-14   1.01473E-14   9.03831E-15   8.40130E-15   8.29960E-15   8.84792E-15   1.03967E-14   1.20914E-14   1.49251E-14   1.82792E-14   2.30356E-14   2.68228E-14   2.99210E-14   3.35931E-14   3.83725E-14   4.47413E-14   5.27634E-14   6.18363E-14   7.09788E-14   7.93579E-14   8.65291E-14   9.23617E-14   9.69374E-14   1.00437E-13   1.03068E-13   1.05023E-13   1.06463E-13   1.07522E-13   1.08298E-13   1.08868E-13   1.09291E-13   1.09607E-13   1.09849E-13   1.10038E-13   1.10193E-13
   1.09584E-13   1.09533E-13   1.09437E-13   1.09287E-13   1.09066E-13   1.08753E-13   1.08320E-13   1.07731E-13   1.06942E-13   1.05898E-13   1.04535E-13   1.02783E-13   1.00569E-13   9.78244E-14   9.45000E-14   9.05779E-14   8.60868E-14   8.11117E-14   7.57944E-14   7.03190E-14   6.48851E-14   5.96846E-14   5.48783E-14   5.05663E-14   4.67901E-14   4.35385E-14   4.07669E-14   3.84170E-14   3.64210E-14   3.47107E-14   3.32184E-14   3.18800E-14   3.06693E-14   2.95990E-14   2.86598E-14   2.77928E-14   2.69559E-14   2.61428E-14   2.53793E-14   2.47088E-14   2.41429E-14   2.36477E-14   2.31841E-14   2.27269E-14   2.22641E-14   2.17828E-14   2.12817E-14   2.07690E-14   2.02549E-14   1.97684E-14   1.93136E-14   1.88981E-14   1.85162E-14   1.81541E-14   1.77924E-14   1.74033E-14   1.69653E-14   1.64443E-14   1.58092E-14   1.50411E-14   1.41974E-14   1.34052E-14   1.27258E-14   1.20703E-14   1.12599E-14   1.01473E-14   9.03831E-15   8.40130E-15   8.29960E-15   8.84792E-15   1.03967E-14   1.20914E-14   1.49251E-14   1.82792E-14   2.30356E-14   2.68228E-14   2.99210E-14   3.35931E-14   3.83725E-14   4.47413E-14   5.27634E-14   6.18363E-14   7.09788E-14   7.93579E-14   8.65291E-14   9.23617E-14   9.69374E-14   1.00437E-13   1.03068E-13   1.05023E-13   1.06463E-13   1.07522E-13   1.08298E-13   1.08868E-13   1.09291E-13   1.09607E-13   1.09849E-13   1.10038E-13   1.10193E-13
   1.09584E-13   1.09533E-13   1.09437E-13   1.09287E-13   1.09066E-13   1.08753E-13   1.08320E-13   1.07731E-13   1.06942E-13   1.05898E-13   1.04535E-13   1.02783E-13   1.00569E-13   9.78244E-14   9.45000E-14   9.05779E-14   8.60868E-14   8.11117E-14   7.57944E-14   7.03190E-14   6.48851E-14   5.96846E-14   5.48783E-14   5.05663E-14   4.67901E-14   4.35385E-14   4.07669E-14   3.84170E-14   3.64210E-14   3.47107E-14   3.32184E-14   3.18800E-14   3.06693E-14   2.95990E-14   2.86598E-14   2.77928E-14   2.69559E-14   2.61428E-14   2.53793E-14   2.47088E-14   2.41429E-14   2.36477E-14   2.31841E-14   2.27269E-14   2.22641E-14   2.17828E-14   2.12817E-14   2.07690E-14   2.02549E-14   1.97684E-14   1.93136E-14   1.88981E-14   1.85162E-14   1.81541E-14   1.77924E-14   1.74033E-14   1.69653E-14   1.64443E-14   1.58092E-14   1.50411E-14   1.41974E-14   1.34052E-14   1.27258E-14   1.20703E-14   1.12599E-14   1.01473E-14   9.03831E-15   8.40130E-15   8.29960E-15   8.84792E-15   1.03967E-14   1.20914E-14   1.49251E-14   1.82792E-14   2.30356E-14   2.68228E-14   2.99210E-14   3.35931E-14   3.83725E-14   4.47413E-14   5.27634E-14   6.18363E-14   7.09788E-14   7.93579E-14   8.65291E-14   9.23617E-14   9.69374E-14   1.00437E-13   1.03068E-13   1.05023E-13   1.06463E-13   1.07522E-13   1.08298E-13   1.08868E-13   1.09291E-13   1.09607E-13   1.09849E-13   1.10038E-13   1.10193E-13
   1.09584E-13   1.09533E-13   1.09437E-13   1.09287E-13   1.09066E-13   1.08753E-13   1.08320E-13   1.07731E-13   1.06942E-13   1.05898E-13   1.04535E-13   1.02783E-13   1.00569E-13   9.78244E-14   9.45000E-14   9.05779E-14   8.60868E-14   8.11117E-14   7.57944E-14   7.03190E-14   6.48851E-14   5.96846E-14   5.48783E-14   5.05663E-14   4.67901E-14   4.35385E-14   4.07669E-14   3.84170E-14   3.64210E-14   3.47107E-14   3.32184E-14   3.18800E-14   3.06693E-14   2.95990E-14   2.86598E-14   2.77928E-14   2.69559E-14   2.61428E-14   2.53793E-14   2.47088E-14   2.41429E-14   2.36477E-14   2.31841E-14   2.27269E-14   2.22641E-14   2.17828E-14   2.12817E-14   2.07690E-14   2.02549E-14   1.97684E-14   1.93136E-14   1.88981E-14   1.85162E-14   1.81541E-14   1.77924E-14   1.74033E-14   1.69653E-14   1.64443E-14   1.58092E-14   1.50411E-14   1.41974E-14   1.34052E-14   1.27258E-14   1.20703E-14   1.12599E-14   1.01473E-14   9.03831E-15   8.40130E-15   8.29960E-15   8.84792E-15   1.03967E-14   1.20914E-14   1.49251E-14   1.82792E-14   2.30356E-14   2.68228E-14   2.99210E-14   3.35931E-14   3.83725E-14   4.47413E-14   5.27634E-14   6.18363E-14   7.09788E-14   7.93579E-14   8.65291E-14   9.23617E-14   9.69374E-14   1.00437E-13   1.03068E-13   1.05023E-13   1.06463E-13   1.07522E-13   1.08298E-13   1.08868E-13   1.09291E-13   1.09607E-13   1.09849E-13   1.10038E-13   1.10193E-13
   1.09584E-13   1.09533E-13   1.09437E-13   1.09287E-13   1.09066E-13   1.08753E-13   1.08320E-13   1.07731E-13   1.06942E-13   1.05898E-13   1.04535E-13   1.02783E-13   1.00569E-13   9.78244E-14   9.45000E-14   9.05779E-14   8.60868E-14   8.11117E-14   7.57944E-14   7.03190E-14   6.48851E-14   5.96846E-14   5.48783E-14   5.05663E-14   4.67901E-14   4.35385E-14   4.07669E-14   3.84170E-14   3.64210E-14   3.47107E-14   3.32184E-14   3.18800E-14   3.06693E-14   2.95990E-14   2.86598E-14   2.77928E-14   2.69559E-14   2.61428E-14   2.53793E-14   2.47088E-14   2.41429E-14   2.36477E-14   2.31841E-14   2.27269E-14   2.22641E-14   2.17828E-14   2.12817E-14   2.07690E-14   2.02549E-14   1.97684E-14   1.93136E-14   1.88981E-14   1.85162E-14   1.81541E-14   1.77924E-14   1.74033E-14   1.69653E-14   1.64443E-14   1.58092E-14   1.50411E-14   1.41974E-14   1.34052E-14   1.27258E-14   1.20703E-14   1.12599E-14   1.01473E-14   9.03831E-15   8.40130E-15   8.29960E-15   8.84792E-15   1.03967E-14   1.20914E-14   1.49251E-14   1.82792E-14   2.30356E-14   2.68228E-14   2.99210E-14   3.35931E-14   3.83725E-14   4.47413E-14   5.27634E-14   6.18363E-14   7.09788E-14   7.93579E-14   8.65291E-14   9.23617E-14   9.69374E-14   1.00437E-13   1.03068E-13   1.05023E-13   1.06463E-13   1.07522E-13   1.08298E-13   1.08868E-13   1.09291E-13   1.09607E-13   1.09849E-13   1.10038E-13   1.10193E-13
   1.09584E-13   1.09533E-13   1.09437E-13   1.09287E-13   1.09066E-13   1.08753E-13   1.08320E-13   1.07731E-13   1.06942E-13   1.05898E-13   1.04535E-13   1.02783E-13   1.00569E-13   9.78244E-14   9.45000E-14   9.05779E-14   8.60868E-14   8.11117E-14   7.57944E-14   7.03190E-14   6.48851E-14   5.96846E-14   5.48783E-14   5.05663E-14   4.67901E-14   4.35385E-14   4.07669E-14   3.84170E-14   3.64210E-14   3.47107E-14   3.32184E-14   3.18800E-14   3.06693E-14   2.95990E-14   2.86598E-14   2.77928E-14   2.69559E-14   2.61428E-14   2.53793E-14   2.47088E-14   2.41429E-14   2.36477E-14   2.31841E-14   2.27269E-14   2.22641E-14   2.17828E-14   2.12817E-14   2.07690E-14   2.02549E-14   1.97684E-14   1.93136E-14   1.88981E-14   1.85162E-14   1.81541E-14   1.77924E-14   1.74033E-14   1.69653E-14   1.64443E-14   1.58092E-14   1.50411E-14   1.41974E-14   1.34052E-14   1.27258E-14   1.20703E-14   1.12599E-14   1.01473E-14   9.03831E-15   8.40130E-15   8.29960E-15   8.84792E-15   1.03967E-14   1.20914E-14   1.49251E-14   1.82792E-14   2.30356E-14   2.68228E-14   2.99210E-14   3.35931E-14   3.83725E-14   4.47413E-14   5.27634E-14   6.18363E-14   7.09788E-14   7.93579E-14   8.65291E-14   9.23617E-14   9.69374E-14   1.00437E-13   1.03068E-13   1.05023E-13   1.06463E-13   1.07522E-13   1.08298E-13   1.08868E-13   1.09291E-13   1.09607E-13   1.09849E-13   1.10038E-13   1.10193E-13
   1.09584E-13   1.09533E-13   1.09437E-13   1.09287E-13   1.09066E-13   1.08753E-13   1.08320E-13   1.07731E-13   1.06942E-13   1.05898E-13   1.04535E-13   1.02783E-13   1.00569E-13   9.78244E-14   9.45000E-14   9.05779E-14   8.60868E-14   8.11117E-14   7.57944E-14   7.03190E-14   6.48851E-14   5.96846E-14   5.48783E-14   5.05663E-14   4.67901E-14   4.35385E-14   4.07669E-14   3.84170E-14   3.64210E-14   3.47107E-14   3.32184E-14   3.18800E-14   3.06693E-14   2.95990E-14   2.86598E-14   2.77928E-14   2.69559E-14   2.61428E-14   2.53793E-14   2.47088E-14   2.41429E-14   2.36477E-14   2.31841E-14   2.27269E-14   2.22641E-14   2.17828E-14   2.12817E-14   2.07690E-14   2.02549E-14   1.97684E-14   1.93136E-14   1.88981E-14   1.85162E-14   1.81541E-14   1.77924E-14   1.74033E-14   1.69653E-14   1.64443E-14   1.58092E-14   1.50411E-14   1.41974E-14   1.34052E-14   1.27258E-14   1.20703E-14   1.12599E-14   1.01473E-14   9.03831E-15   8.40130E-15   8.29960E-15   8.84792E-15   1.03967E-14   1.20914E-14   1.49251E-14   1.82792E-14   2.30356E-14   2.68228E-14   2.99210E-14   3.35931E-14   3.83725E-14   4.47413E-14   5.27634E-14   6.18363E-14   7.09788E-14   7.93579E-14   8.65291E-14   9.23617E-14   9.69374E-14   1.00437E-13   1.03068E-13   1.05023E-13   1.06463E-13   1.07522E-13   1.08298E-13   1.08868E-13   1.09291E-13   1.09607E-13   1.09849E-13   1.10038E-13   1.10193E-13
   1.09584E-13   1.09533E-13   1.09437E-13   1.09287E-13   1.09066E-13   1.08753E-13   1.08320E-13   1.07731E-13   1.06942E-13   1.05898E-13   1.04535E-13   1.02783E-13   1.00569E-13   9.78244E-14   9.45000E-14   9.05779E-14   8.60868E-14   8.11117E-14   7.57944E-14   7.03190E-14   6.48851E-14   5.96846E-14   5.48783E-14   5.05663E-14   4.67901E-14   4.35385E-14   4.07669E-14   3.84170E-14   3.64210E-14   3.47107E-14   3.32184E-14   3.18800E-14   3.06693E-14   2.95990E-14   2.86598E-14   2.77928E-14   2.69559E-14   2.61428E-14   2.53793E-14   2.47088E-14   2.41429E-14   2.36477E-14   2.31841E-14   2.27269E-14   2.22641E-14   2.17828E-14   2.12817E-14   2.07690E-14   2.02549E-14   1.97684E-14   1.93136E-14   1.88981E-14   1.85162E-14   1.81541E-14   1.77924E-14   1.74033E-14   1.69653E-14   1.64443E-14   1.58092E-14   1.50411E-14   1.41974E-14   1.34052E-14   1.27258E-14   1.20703E-14   1.12599E-14   1.01473E-14   9.03831E-15   8.40130E-15   8.29960E-15   8.84792E-15   1.03967E-14   1.20914E-14   1.49251E-14   1.82792E-14   2.30356E-14   2.68228E-14   2.99210E-14   3.35931E-14   3.83725E-14   4.47413E-14   5.27634E-14   6.18363E-14   7.09788E-14   7.93579E-14   8.65291E-14   9.23617E-14   9.69374E-14   1.00437E-13   1.03068E-13   1.05023E-13   1.06463E-13   1.07522E-13   1.08298E-13   1.08868E-13   1.09291E-13   1.09607E-13   1.09849E-13   1.10038E-13   1.10193E-13
   1.23817E-13   1.23759E-13   1.23652E-13   1.23482E-13   1.23232E-13   1.22877E-13   1.22386E-13   1.21719E-13   1.20823E-13   1.19639E-13   1.18093E-13   1.16104E-13   1.13591E-13   1.10476E-13   1.06704E-13   1.02257E-13   9.71678E-14   9.15365E-14   8.55255E-14   7.93453E-14   7.32222E-14   6.73739E-14   6.19796E-14   5.71489E-14   5.29214E-14   4.92833E-14   4.61821E-14   4.35504E-14   4.13105E-14   3.93866E-14   3.76975E-14   3.61708E-14   3.47802E-14   3.35463E-14   3.24636E-14   3.14585E-14   3.04800E-14   2.95214E-14   2.86184E-14   2.78286E-14   2.71683E-14   2.65950E-14   2.60597E-14   2.55306E-14   2.49932E-14   2.44316E-14   2.38444E-14   2.32418E-14   2.26369E-14   2.20656E-14   2.15337E-14   2.10516E-14   2.06128E-14   2.02006E-14   1.97922E-14   1.93546E-14   1.88626E-14   1.82771E-14   1.75629E-14   1.66982E-14   1.57495E-14   1.48647E-14   1.41170E-14   1.34087E-14   1.25459E-14   1.13701E-14   1.02217E-14   9.64810E-15   9.74202E-15   1.05383E-14   1.24929E-14   1.45746E-14   1.79014E-14   2.17418E-14   2.69926E-14   3.11892E-14   3.47053E-14   3.88724E-14   4.42670E-14   5.14071E-14   6.03547E-14   7.04501E-14   8.06203E-14   8.99527E-14   9.79538E-14   1.04474E-13   1.09599E-13   1.13526E-13   1.16482E-13   1.18681E-13   1.20304E-13   1.21496E-13   1.22372E-13   1.23017E-13   1.23494E-13   1.23852E-13   1.24125E-13   1.24340E-13   1.24516E-13
   1.23817E-13   1.23759E-13   1.23652E-13   1.23482E-13   1.23232E-13   1.22877E-13   1.22386E-13   1.21719E-13   1.20823E-13   1.19639E-13   1.18093E-13   1.16104E-13   1.13591E-13   1.10476E-13   1.06704E-13   1.02257E-13   9.71678E-14   9.15365E-14   8.55255E-14   7.93453E-14   7.32222E-14   6.73739E-14   6.19796E-14   5.71489E-14   5.29214E-14   4.92833E-14   4.61821E-14   4.35504E-14   4.13105E-14   3.93866E-14   3.76975E-14   3.61708E-14   3.47802E-14   3.35463E-14   3.24636E-14   3.14585E-14   3.04800E-14   2.95214E-14   2.86184E-14   2.78286E-14   2.71683E-14   2.65950E-14   2.60597E-14   2.55306E-14   2.49932E-14   2.44316E-14   2.38444E-14   2.32418E-14   2.26369E-14   2.20656E-14   2.15337E-14   2.10516E-14   2.06128E-14   2.02006E-14   1.97922E-14   1.93546E-14   1.88626E-14   1.82771E-14   1.75629E-14   1.66982E-14   1.57495E-14   1.48647E-14   1.41170E-14   1.34087E-14   1.25459E-14   1.13701E-14   1.02217E-14   9.64810E-15   9.74202E-15   1.05383E-14   1.24929E-14   1.45746E-14   1.79014E-14   2.17418E-14   2.69926E-14   3.11892E-14   3.47053E-14   3.88724E-14   4.42670E-14   5.14071E-14   6.03547E-14   7.04501E-14   8.06203E-14   8.99527E-14   9.79538E-14   1.04474E-13   1.09599E-13   1.13526E-13   1.16482E-13   1.18681E-13   1.20304E-13   1.21496E-13   1.22372E-13   1.23017E-13   1.23494E-13   1.23852E-13   1.24125E-13   1.24340E-13   1.24516E-13
